Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene3984	GBAA_4238	gi_50196905_ref_NC_007530_2_	-	3879697	3880425	0.0	0.0	0.0
gene1755	GBAA_1794	gi_50196905_ref_NC_007530_2_	+	1676755	1677864	0.0	0.0	0.0
gene5074	tpiA	gi_50196905_ref_NC_007530_2_	-	4861362	4862117	0.0	0.0	0.0
gene3762	sun	gi_50196905_ref_NC_007530_2_	-	3681363	3682697	0.0	0.0	0.0
gene3344	GBAA_3547	gi_50196905_ref_NC_007530_2_	-	3252229	3254130	0.0	0.0	0.0
gene2489	cwlJ-1	gi_50196905_ref_NC_007530_2_	-	2416476	2416904	0.0	0.0	0.0
gene947	GBAA_0904	gi_50196905_ref_NC_007530_2_	+	919359	920030	0.0	0.0	0.0
gene863	GBAA_0812	gi_50196905_ref_NC_007530_2_	+	825599	825943	0.0	0.0	0.0
gene1038	GBAA_1007	gi_50196905_ref_NC_007530_2_	-	997285	997470	0.0	0.0	0.0
gene836	GBAA_0784	gi_50196905_ref_NC_007530_2_	+	800168	801166	0.0	0.0	0.0
gene437	GBAA_0408	gi_50196905_ref_NC_007530_2_	+	427285	427767	0.0	0.0	0.0
gene1756	GBAA_1795	gi_50196905_ref_NC_007530_2_	+	1677866	1679008	0.0	0.0	0.0
gene4479	etfA	gi_50196905_ref_NC_007530_2_	-	4327006	4327983	0.0	0.0	0.0
gene1600	GBAA_1622	gi_50196905_ref_NC_007530_2_	-	1540142	1541053	0.0	0.0	0.0
gene1345	GBAA_1355	gi_50196905_ref_NC_007530_2_	+	1297350	1297466	0.0	0.0	0.0
gene864	GBAA_0813	gi_50196905_ref_NC_007530_2_	+	825972	826199	0.0	0.0	0.0
gene3039	GBAA_3204	gi_50196905_ref_NC_007530_2_	-	2950522	2951295	0.0	0.0	0.0
gene3624	GBAA_3859	gi_50196905_ref_NC_007530_2_	-	3530994	3533411	0.0	0.0	0.0
gene5158	GBAA_5454	gi_50196905_ref_NC_007530_2_	+	4943005	4943889	0.0	0.0	0.0
gene438	GBAA_0409	gi_50196905_ref_NC_007530_2_	+	427806	428675	0.0	0.0	0.0
gene1757	GBAA_1796	gi_50196905_ref_NC_007530_2_	+	1679113	1680330	0.0	0.0	0.0
gene1601	rnhA	gi_50196905_ref_NC_007530_2_	-	1541061	1541447	0.0	0.0	0.0
gene1500	GBAA_1517	gi_50196905_ref_NC_007530_2_	+	1435348	1435521	0.0	0.0	0.0
gene3763	fmt	gi_50196905_ref_NC_007530_2_	-	3682694	3683638	0.0	0.0	0.0
gene865	GBAA_0814	gi_50196905_ref_NC_007530_2_	+	826269	826445	0.0	0.0	0.0
gene5231	nuoJ	gi_50196905_ref_NC_007530_2_	-	5027905	5028429	0.0	0.0	0.0
gene439	GBAA_0410	gi_50196905_ref_NC_007530_2_	-	428860	430785	0.0	0.0	0.0
gene2763	GBAA_2897	gi_50196905_ref_NC_007530_2_	+	2679403	2679591	0.0	0.0	0.0
gene1602	GBAA_1624	gi_50196905_ref_NC_007530_2_	-	1541517	1542389	0.0	0.0	0.0
gene1347	GBAA_1359	gi_50196905_ref_NC_007530_2_	+	1299031	1299693	0.0	0.0	0.0
gene866	GBAA_0815	gi_50196905_ref_NC_007530_2_	+	826781	829240	0.0	0.0	0.0
gene5394	GBAA_5711	gi_50196905_ref_NC_007530_2_	-	5200931	5201725	0.0	0.0	0.0
gene4986	GBAA_5271	gi_50196905_ref_NC_007530_2_	+	4776117	4776908	0.0	0.0	0.0
gene1759	GBAA_1799	gi_50196905_ref_NC_007530_2_	+	1681503	1682774	0.0	0.0	0.0
gene1603	GBAA_1625	gi_50196905_ref_NC_007530_2_	+	1542573	1543058	0.0	0.0	0.0
gene3348	pepF-2	gi_50196905_ref_NC_007530_2_	+	3258131	3259918	0.0	0.0	0.0
gene4691	GBAA_4982	gi_50196905_ref_NC_007530_2_	+	4520619	4520801	0.0	0.0	0.0
gene867	GBAA_0816	gi_50196905_ref_NC_007530_2_	+	829371	829523	0.0	0.0	0.0
gene3764	def	gi_50196905_ref_NC_007530_2_	-	3683662	3684132	0.0	0.0	0.0
gene1297	GBAA_1302	gi_50196905_ref_NC_007530_2_	+	1249135	1251327	0.0	0.0	0.0
gene3691	GBAA_3930	gi_50196905_ref_NC_007530_2_	-	3605629	3608010	0.0	0.0	0.0
gene3625	GBAA_3860	gi_50196905_ref_NC_007530_2_	-	3533507	3533713	0.0	0.0	0.0
gene1604	GBAA_1626	gi_50196905_ref_NC_007530_2_	+	1543202	1543861	0.0	0.0	0.0
gene3349	GBAA_3554	gi_50196905_ref_NC_007530_2_	-	3259954	3261087	0.0	0.0	0.0
gene5320	GBAA_5634	gi_50196905_ref_NC_007530_2_	-	5120630	5121220	0.0	0.0	0.0
gene4497	GBAA_4779	gi_50196905_ref_NC_007530_2_	+	4343064	4343258	0.0	0.0	0.0
gene868	GBAA_0817	gi_50196905_ref_NC_007530_2_	+	829536	829706	0.0	0.0	0.0
gene3298	GBAA_3495	gi_50196905_ref_NC_007530_2_	-	3213205	3213525	0.0	0.0	0.0
gene4987	GBAA_5272	gi_50196905_ref_NC_007530_2_	-	4776965	4777579	0.0	0.0	0.0
gene1605	GBAA_1627	gi_50196905_ref_NC_007530_2_	+	1543874	1544050	0.0	0.0	0.0
gene4716	GBAA_5007	gi_50196905_ref_NC_007530_2_	-	4545687	4545938	0.0	0.0	0.0
gene869	GBAA_0818	gi_50196905_ref_NC_007530_2_	-	829735	831138	0.0	0.0	0.0
gene1174	GBAA_1163	gi_50196905_ref_NC_007530_2_	+	1133897	1134781	0.0	0.0	0.0
gene4199	GBAA_4462	gi_50196905_ref_NC_007530_2_	-	4058940	4059233	0.0	0.0	0.0
gene3987	GBAA_4241	gi_50196905_ref_NC_007530_2_	-	3882709	3883194	0.0	0.0	0.0
gene5299	argS	gi_50196905_ref_NC_007530_2_	-	5099828	5101498	0.0	0.0	0.0
gene3765	priA	gi_50196905_ref_NC_007530_2_	-	3684144	3686549	0.0	0.0	0.0
gene1606	GBAA_1628	gi_50196905_ref_NC_007530_2_	-	1544084	1544332	0.0	0.0	0.0
gene2470	GBAA_2572	gi_50196905_ref_NC_007530_2_	+	2393923	2397090	0.0	0.0	0.0
gene3692	GBAA_3931	gi_50196905_ref_NC_007530_2_	-	3608222	3608425	0.0	0.0	0.0
gene5095	trxB	gi_50196905_ref_NC_007530_2_	-	4877510	4878466	0.0	0.0	0.0
gene4270	GBAA_4535	gi_50196905_ref_NC_007530_2_	-	4123113	4124465	0.0	0.0	0.0
gene1607	cspB-1	gi_50196905_ref_NC_007530_2_	-	1544452	1544649	0.0	0.0	0.0
gene2471	GBAA_2573	gi_50196905_ref_NC_007530_2_	+	2397472	2397813	0.0	0.0	0.0
gene1298	GBAA_1303	gi_50196905_ref_NC_007530_2_	+	1251428	1251844	0.0	0.0	0.0
gene4766	GBAA_5062	gi_50196905_ref_NC_007530_2_	+	4586139	4586717	0.0	0.0	0.0
gene3626	GBAA_3861	gi_50196905_ref_NC_007530_2_	-	3533901	3534203	0.0	0.0	0.0
gene4693	gerHA	gi_50196905_ref_NC_007530_2_	+	4522128	4524371	0.0	0.0	0.0
gene3988	GBAA_4242	gi_50196905_ref_NC_007530_2_	-	3883267	3883560	0.0	0.0	0.0
gene1608	GBAA_1630	gi_50196905_ref_NC_007530_2_	+	1544912	1545640	0.0	0.0	0.0
gene2472	GBAA_2574	gi_50196905_ref_NC_007530_2_	+	2397810	2398340	0.0	0.0	0.0
gene3766	coaBC	gi_50196905_ref_NC_007530_2_	-	3686546	3687751	0.0	0.0	0.0
gene4806	GBAA_5105	gi_50196905_ref_NC_007530_2_	-	4625204	4626310	0.0	0.0	0.0
gene3693	GBAA_3932	gi_50196905_ref_NC_007530_2_	-	3608422	3609171	0.0	0.0	0.0
gene440	GBAA_0411	gi_50196905_ref_NC_007530_2_	+	431056	432006	0.0	0.0	0.0
gene4200	comGD	gi_50196905_ref_NC_007530_2_	-	4059235	4059690	0.0	0.0	0.0
gene1609	GBAA_1631	gi_50196905_ref_NC_007530_2_	+	1545780	1546412	0.0	0.0	0.0
gene2473	GBAA_2575	gi_50196905_ref_NC_007530_2_	+	2398321	2399766	0.0	0.0	0.0
gene5232	nuoI	gi_50196905_ref_NC_007530_2_	-	5028426	5028845	0.0	0.0	0.0
gene4989	GBAA_5274	gi_50196905_ref_NC_007530_2_	+	4778457	4778918	0.0	0.0	0.0
gene441	GBAA_0412	gi_50196905_ref_NC_007530_2_	+	432129	432809	0.0	0.0	0.0
gene1780	GBAA_1821	gi_50196905_ref_NC_007530_2_	-	1705618	1706082	0.0	0.0	0.0
gene5202	galE-1	gi_50196905_ref_NC_007530_2_	-	4992201	4993193	0.0	0.0	0.0
gene4271	GBAA_4536	gi_50196905_ref_NC_007530_2_	-	4124472	4125221	0.0	0.0	0.0
gene2474	GBAA_2576	gi_50196905_ref_NC_007530_2_	+	2399888	2400697	0.0	0.0	0.0
gene3989	GBAA_4243	gi_50196905_ref_NC_007530_2_	+	3883721	3884338	0.0	0.0	0.0
gene3767	rpoZ	gi_50196905_ref_NC_007530_2_	-	3687924	3688136	0.0	0.0	0.0
gene1200	GBAA_1195	gi_50196905_ref_NC_007530_2_	+	1158264	1159199	0.0	0.0	0.0
gene3760	GBAA_4001	gi_50196905_ref_NC_007530_2_	-	3679513	3680265	0.0	0.0	0.0
gene3330	GBAA_3531	gi_50196905_ref_NC_007530_2_	-	3239588	3240367	0.0	0.0	0.0
gene2475	GBAA_2577	gi_50196905_ref_NC_007530_2_	-	2400794	2402020	0.0	0.0	0.0
gene5322	eutD	gi_50196905_ref_NC_007530_2_	-	5122291	5123262	0.0	0.0	0.0
gene443	GBAA_0414	gi_50196905_ref_NC_007530_2_	-	433618	436380	0.0	0.0	0.0
gene1782	GBAA_1823	gi_50196905_ref_NC_007530_2_	+	1707857	1708621	0.0	0.0	0.0
gene5415	spo0J	gi_50196905_ref_NC_007530_2_	-	5218217	5219068	0.0	0.0	0.0
gene3331	GBAA_3533	gi_50196905_ref_NC_007530_2_	-	3240508	3241524	0.0	0.0	0.0
gene2476	GBAA_2578	gi_50196905_ref_NC_007530_2_	+	2402242	2402817	0.0	0.0	0.0
gene930	sap	gi_50196905_ref_NC_007530_2_	+	896749	899193	0.0	0.0	0.0
gene2201	GBAA_2282	gi_50196905_ref_NC_007530_2_	+	2129014	2129274	0.0	0.0	0.0
gene444	GBAA_0415	gi_50196905_ref_NC_007530_2_	+	436855	437445	0.0	0.0	0.0
gene3783	carB	gi_50196905_ref_NC_007530_2_	-	3702626	3705844	0.0	0.0	0.0
gene983	GBAA_0945	gi_50196905_ref_NC_007530_2_	-	952865	953407	0.0	0.0	0.0
gene3332	GBAA_3534	gi_50196905_ref_NC_007530_2_	-	3241525	3242559	0.0	0.0	0.0
gene2477	GBAA_2579	gi_50196905_ref_NC_007530_2_	+	2402999	2403793	0.0	0.0	0.0
gene206	GBAA_0186	gi_50196905_ref_NC_007530_2_	+	186760	187764	0.0	0.0	0.0
gene931	eag	gi_50196905_ref_NC_007530_2_	+	899915	902503	0.0	0.0	0.0
gene4202	comGB	gi_50196905_ref_NC_007530_2_	-	4059998	4061029	0.0	0.0	0.0
gene445	GBAA_0416	gi_50196905_ref_NC_007530_2_	-	437454	437882	0.0	0.0	0.0
gene1784	GBAA_1826	gi_50196905_ref_NC_007530_2_	-	1710205	1711188	0.0	0.0	0.0
gene3333	GBAA_3535	gi_50196905_ref_NC_007530_2_	+	3242830	3243594	0.0	0.0	0.0
gene2478	GBAA_2580	gi_50196905_ref_NC_007530_2_	+	2403825	2403986	0.0	0.0	0.0
gene932	GBAA_0888	gi_50196905_ref_NC_007530_2_	-	902599	903789	0.0	0.0	0.0
gene3761	GBAA_4002	gi_50196905_ref_NC_007530_2_	-	3680270	3681358	0.0	0.0	0.0
gene446	GBAA_0417	gi_50196905_ref_NC_007530_2_	-	437989	438138	0.0	0.0	0.0
gene4696	GBAA_4987	gi_50196905_ref_NC_007530_2_	+	4526617	4526814	0.0	0.0	0.0
gene190	GBAA_0168	gi_50196905_ref_NC_007530_2_	-	170466	171380	0.0	0.0	0.0
gene1785	GBAA_1827	gi_50196905_ref_NC_007530_2_	+	1711363	1711917	0.0	0.0	0.0
gene3628	GBAA_3863	gi_50196905_ref_NC_007530_2_	-	3535054	3535881	0.0	0.0	0.0
gene4403	spoIVFB	gi_50196905_ref_NC_007530_2_	-	4253706	4254566	0.0	0.0	0.0
gene3334	GBAA_3536	gi_50196905_ref_NC_007530_2_	-	3243872	3244729	0.0	0.0	0.0
gene2479	GBAA_2581	gi_50196905_ref_NC_007530_2_	-	2404069	2405016	0.0	0.0	0.0
gene933	GBAA_0889	gi_50196905_ref_NC_007530_2_	-	903814	905229	0.0	0.0	0.0
gene1202	GBAA_1197	gi_50196905_ref_NC_007530_2_	+	1161199	1162797	0.0	0.0	0.0
gene5378	GBAA_5695	gi_50196905_ref_NC_007530_2_	-	5184770	5185840	0.0	0.0	0.0
gene447	GBAA_0418	gi_50196905_ref_NC_007530_2_	-	438289	438705	0.0	0.0	0.0
gene4203	comGA	gi_50196905_ref_NC_007530_2_	-	4061022	4062065	0.0	0.0	0.0
gene191	GBAA_0169	gi_50196905_ref_NC_007530_2_	-	171380	171871	0.0	0.0	0.0
gene1786	GBAA_1828	gi_50196905_ref_NC_007530_2_	+	1712401	1713660	0.0	0.0	0.0
gene5091	GBAA_5383	gi_50196905_ref_NC_007530_2_	-	4873995	4874948	0.0	0.0	0.0
gene3335	GBAA_3537	gi_50196905_ref_NC_007530_2_	-	3244978	3245964	0.0	0.0	0.0
gene4719	GBAA_5010	gi_50196905_ref_NC_007530_2_	+	4547941	4548453	0.0	0.0	0.0
gene934	GBAA_0890	gi_50196905_ref_NC_007530_2_	+	905456	906913	0.0	0.0	0.0
gene984	GBAA_0946	gi_50196905_ref_NC_007530_2_	-	953389	953871	0.0	0.0	0.0
gene448	cax	gi_50196905_ref_NC_007530_2_	+	438876	439940	0.0	0.0	0.0
gene3787	uraA	gi_50196905_ref_NC_007530_2_	-	3709256	3710539	0.0	0.0	0.0
gene207	GBAA_0187	gi_50196905_ref_NC_007530_2_	+	187721	188731	0.0	0.0	0.0
gene3336	GBAA_3538	gi_50196905_ref_NC_007530_2_	-	3246235	3246690	0.0	0.0	0.0
gene3160	GBAA_3348	gi_50196905_ref_NC_007530_2_	-	3081981	3082769	0.0	0.0	0.0
gene935	GBAA_0891	gi_50196905_ref_NC_007530_2_	+	906923	907954	0.0	0.0	0.0
gene5204	fabZ	gi_50196905_ref_NC_007530_2_	-	4995230	4995664	0.0	0.0	0.0
gene4590	GBAA_4877	gi_50196905_ref_NC_007530_2_	+	4432921	4433100	0.0	0.0	0.0
gene449	GBAA_0420	gi_50196905_ref_NC_007530_2_	+	440022	440819	0.0	0.0	0.0
gene1203	spxA	gi_50196905_ref_NC_007530_2_	+	1163599	1163994	0.0	0.0	0.0
gene1788	fsR	gi_50196905_ref_NC_007530_2_	+	1715588	1716799	0.0	0.0	0.0
gene3337	GBAA_3539	gi_50196905_ref_NC_007530_2_	+	3246886	3247377	0.0	0.0	0.0
gene3161	GBAA_3349	gi_50196905_ref_NC_007530_2_	-	3082762	3083670	0.0	0.0	0.0
gene936	GBAA_0893	gi_50196905_ref_NC_007530_2_	-	908096	909475	0.0	0.0	0.0
gene3629	GBAA_3864	gi_50196905_ref_NC_007530_2_	-	3535898	3536719	0.0	0.0	0.0
gene5324	GBAA_5639	gi_50196905_ref_NC_007530_2_	+	5124463	5125734	0.0	0.0	0.0
gene3091	GBAA_3266	gi_50196905_ref_NC_007530_2_	-	3004638	3005477	0.0	0.0	0.0
gene194	GBAA_0173	gi_50196905_ref_NC_007530_2_	-	174566	175234	0.0	0.0	0.0
gene1789	cysK-2	gi_50196905_ref_NC_007530_2_	+	1716810	1717727	0.0	0.0	0.0
gene3814	ftsL	gi_50196905_ref_NC_007530_2_	-	3738952	3739314	0.0	0.0	0.0
gene5350	GBAA_5665	gi_50196905_ref_NC_007530_2_	-	5148874	5149077	0.0	0.0	0.0
gene3338	GBAA_3540	gi_50196905_ref_NC_007530_2_	-	3247475	3247951	0.0	0.0	0.0
gene3162	GBAA_3350	gi_50196905_ref_NC_007530_2_	-	3083667	3083906	0.0	0.0	0.0
gene937	GBAA_0894	gi_50196905_ref_NC_007530_2_	+	909777	910565	0.0	0.0	0.0
gene3900	amiF	gi_50196905_ref_NC_007530_2_	-	3800458	3801456	0.0	0.0	0.0
gene195	GBAA_0174	gi_50196905_ref_NC_007530_2_	-	175209	176249	0.0	0.0	0.0
gene1178	prsA	gi_50196905_ref_NC_007530_2_	-	1137689	1138546	0.0	0.0	0.0
gene1204	GBAA_1201	gi_50196905_ref_NC_007530_2_	-	1164044	1164718	0.0	0.0	0.0
gene3163	GBAA_3351	gi_50196905_ref_NC_007530_2_	+	3084029	3084574	0.0	0.0	0.0
gene938	GBAA_0895	gi_50196905_ref_NC_007530_2_	+	910815	911120	0.0	0.0	0.0
gene3860	GBAA_4105	gi_50196905_ref_NC_007530_2_	-	3776049	3776297	0.0	0.0	0.0
gene4089	cpdB	gi_50196905_ref_NC_007530_2_	-	3966744	3969068	0.0	0.0	0.0
gene1901	GBAA_1955	gi_50196905_ref_NC_007530_2_	+	1842461	1843225	0.0	0.0	0.0
gene196	GBAA_0175	gi_50196905_ref_NC_007530_2_	-	176262	177074	0.0	0.0	0.0
gene3179	GBAA_3367	gi_50196905_ref_NC_007530_2_	-	3097161	3098948	0.0	0.0	0.0
gene4274	dnaK	gi_50196905_ref_NC_007530_2_	-	4127654	4129489	0.0	0.0	0.0
gene5418	gidB	gi_50196905_ref_NC_007530_2_	-	5220990	5221709	0.0	0.0	0.0
gene3164	GBAA_3352	gi_50196905_ref_NC_007530_2_	-	3084774	3085163	0.0	0.0	0.0
gene939	GBAA_0896	gi_50196905_ref_NC_007530_2_	-	911159	911338	0.0	0.0	0.0
gene1902	GBAA_1956	gi_50196905_ref_NC_007530_2_	+	1843240	1844295	0.0	0.0	0.0
gene197	GBAA_0176	gi_50196905_ref_NC_007530_2_	-	177354	178262	0.0	0.0	0.0
gene5206	tagH	gi_50196905_ref_NC_007530_2_	-	4997456	4999105	0.0	0.0	0.0
gene2420	GBAA_2521	gi_50196905_ref_NC_007530_2_	-	2345584	2345742	0.0	0.0	0.0
gene3165	GBAA_3353	gi_50196905_ref_NC_007530_2_	-	3085160	3085522	0.0	0.0	0.0
gene1205	mecA	gi_50196905_ref_NC_007530_2_	+	1165075	1165728	0.0	0.0	0.0
gene1903	GBAA_1957	gi_50196905_ref_NC_007530_2_	-	1844320	1844907	0.0	0.0	0.0
gene198	GBAA_0177	gi_50196905_ref_NC_007530_2_	+	178408	179172	0.0	0.0	0.0
gene4510	GBAA_4793	gi_50196905_ref_NC_007530_2_	-	4357523	4357615	0.0	0.0	0.0
gene2421	GBAA_2522	gi_50196905_ref_NC_007530_2_	-	2345742	2346842	0.0	0.0	0.0
gene3166	GBAA_3354	gi_50196905_ref_NC_007530_2_	-	3085537	3086094	0.0	0.0	0.0
gene3206	GBAA_3395	gi_50196905_ref_NC_007530_2_	-	3122577	3123299	0.0	0.0	0.0
gene1904	fabG	gi_50196905_ref_NC_007530_2_	+	1845094	1845822	0.0	0.0	0.0
gene199	GBAA_0178	gi_50196905_ref_NC_007530_2_	+	179305	180720	0.0	0.0	0.0
gene2422	GBAA_2523	gi_50196905_ref_NC_007530_2_	+	2347382	2347582	0.0	0.0	0.0
gene3167	GBAA_3355	gi_50196905_ref_NC_007530_2_	-	3086426	3087964	0.0	0.0	0.0
gene5207	GBAA_5511	gi_50196905_ref_NC_007530_2_	-	4999121	4999927	0.0	0.0	0.0
gene4275	grpE	gi_50196905_ref_NC_007530_2_	-	4129516	4130082	0.0	0.0	0.0
gene410	GBAA_0381	gi_50196905_ref_NC_007530_2_	+	399813	400586	0.0	0.0	0.0
gene1905	GBAA_1960	gi_50196905_ref_NC_007530_2_	+	1846193	1847065	0.0	0.0	0.0
gene4207	GBAA_4471	gi_50196905_ref_NC_007530_2_	-	4065011	4065418	0.0	0.0	0.0
gene4420	hemC	gi_50196905_ref_NC_007530_2_	-	4271910	4272839	0.0	0.0	0.0
gene2423	GBAA_2524	gi_50196905_ref_NC_007530_2_	+	2347588	2347839	0.0	0.0	0.0
gene3168	GBAA_3356	gi_50196905_ref_NC_007530_2_	+	3088371	3089717	0.0	0.0	0.0
gene411	GBAA_0382	gi_50196905_ref_NC_007530_2_	+	400583	401581	0.0	0.0	0.0
gene1906	GBAA_1961	gi_50196905_ref_NC_007530_2_	+	1847183	1848010	0.0	0.0	0.0
gene4970	GBAA_5255	gi_50196905_ref_NC_007530_2_	-	4760558	4760860	0.0	0.0	0.0
gene1770	dapG-1	gi_50196905_ref_NC_007530_2_	-	1695340	1696569	0.0	0.0	0.0
gene5239	GBAA_5544	gi_50196905_ref_NC_007530_2_	-	5035896	5036549	0.0	0.0	0.0
gene4060	GBAA_4315	gi_50196905_ref_NC_007530_2_	+	3941656	3942207	0.0	0.0	0.0
gene3816	GBAA_4058	gi_50196905_ref_NC_007530_2_	-	3740633	3742249	0.0	0.0	0.0
gene3169	GBAA_3357	gi_50196905_ref_NC_007530_2_	-	3089758	3090147	0.0	0.0	0.0
gene60	spoVT	gi_50196905_ref_NC_007530_2_	+	58190	58726	0.0	0.0	0.0
gene3970	kinB-3	gi_50196905_ref_NC_007530_2_	-	3863892	3865166	0.0	0.0	0.0
gene5254	GBAA_5559	gi_50196905_ref_NC_007530_2_	-	5047839	5048411	0.0	0.0	0.0
gene4360	hisS	gi_50196905_ref_NC_007530_2_	-	4209495	4210766	0.0	0.0	0.0
gene412	GBAA_0383	gi_50196905_ref_NC_007530_2_	+	401578	402327	0.0	0.0	0.0
gene3907	ctaA	gi_50196905_ref_NC_007530_2_	+	3808094	3809029	0.0	0.0	0.0
gene1771	GBAA_1812	gi_50196905_ref_NC_007530_2_	-	1696690	1696875	0.0	0.0	0.0
gene1207	GBAA_1205	gi_50196905_ref_NC_007530_2_	+	1167427	1168671	0.0	0.0	0.0
gene3660	GBAA_3898	gi_50196905_ref_NC_007530_2_	-	3569637	3570623	0.0	0.0	0.0
gene2425	GBAA_2526	gi_50196905_ref_NC_007530_2_	+	2348904	2349635	0.0	0.0	0.0
gene4208	GBAA_4472	gi_50196905_ref_NC_007530_2_	-	4065506	4065748	0.0	0.0	0.0
gene1325	GBAA_1333	gi_50196905_ref_NC_007530_2_	+	1276715	1278064	0.0	0.0	0.0
gene1908	GBAA_1964	gi_50196905_ref_NC_007530_2_	-	1848468	1849076	0.0	0.0	0.0
gene3772	GBAA_4013	gi_50196905_ref_NC_007530_2_	+	3692903	3694612	0.0	0.0	0.0
gene4456	GBAA_4733	gi_50196905_ref_NC_007530_2_	+	4305609	4306625	0.0	0.0	0.0
gene4971	GBAA_5256	gi_50196905_ref_NC_007530_2_	-	4760938	4762938	0.0	0.0	0.0
gene2426	GBAA_2527	gi_50196905_ref_NC_007530_2_	-	2349872	2350276	0.0	0.0	0.0
gene940	GBAA_0897	gi_50196905_ref_NC_007530_2_	+	911465	912514	0.0	0.0	0.0
gene1093	hemE	gi_50196905_ref_NC_007530_2_	+	1051174	1052220	0.0	0.0	0.0
gene414	GBAA_0385	gi_50196905_ref_NC_007530_2_	-	404624	406648	0.0	0.0	0.0
gene1909	GBAA_1965	gi_50196905_ref_NC_007530_2_	+	1849160	1849798	0.0	0.0	0.0
gene3971	GBAA_4224	gi_50196905_ref_NC_007530_2_	+	3865477	3865677	0.0	0.0	0.0
gene1773	GBAA_1814	gi_50196905_ref_NC_007530_2_	+	1698054	1698659	0.0	0.0	0.0
gene5209	GBAA_5513	gi_50196905_ref_NC_007530_2_	-	5001282	5003972	0.0	0.0	0.0
gene2427	GBAA_2528	gi_50196905_ref_NC_007530_2_	+	2351179	2352411	0.0	0.0	0.0
gene941	GBAA_0898	gi_50196905_ref_NC_007530_2_	+	912754	914343	0.0	0.0	0.0
gene5261	GBAA_5567	gi_50196905_ref_NC_007530_2_	-	5052449	5052997	0.0	0.0	0.0
gene4209	GBAA_4473	gi_50196905_ref_NC_007530_2_	+	4065974	4066285	0.0	0.0	0.0
gene415	GBAA_0386	gi_50196905_ref_NC_007530_2_	+	407020	407391	0.0	0.0	0.0
gene1774	GBAA_1815	gi_50196905_ref_NC_007530_2_	+	1698665	1700290	0.0	0.0	0.0
gene3817	GBAA_4059	gi_50196905_ref_NC_007530_2_	-	3742329	3743213	0.0	0.0	0.0
gene4428	clpX	gi_50196905_ref_NC_007530_2_	-	4281244	4282503	0.0	0.0	0.0
gene942	GBAA_0899	gi_50196905_ref_NC_007530_2_	+	914476	915429	0.0	0.0	0.0
gene4972	GBAA_5257	gi_50196905_ref_NC_007530_2_	+	4763127	4763885	0.0	0.0	0.0
gene4750	GBAA_5045	gi_50196905_ref_NC_007530_2_	+	4573587	4573787	0.0	0.0	0.0
gene416	GBAA_0387	gi_50196905_ref_NC_007530_2_	+	407402	407716	0.0	0.0	0.0
gene1775	GBAA_1816	gi_50196905_ref_NC_007530_2_	-	1700353	1700787	0.0	0.0	0.0
gene3972	GBAA_4225	gi_50196905_ref_NC_007530_2_	+	3865800	3866963	0.0	0.0	0.0
gene1326	GBAA_1334	gi_50196905_ref_NC_007530_2_	-	1278103	1278444	0.0	0.0	0.0
gene2429	GBAA_2530	gi_50196905_ref_NC_007530_2_	+	2354361	2354966	0.0	0.0	0.0
gene4604	GBAA_4892	gi_50196905_ref_NC_007530_2_	-	4444304	4444942	0.0	0.0	0.0
gene943	GBAA_0900	gi_50196905_ref_NC_007530_2_	-	915633	915779	0.0	0.0	0.0
gene1209	GBAA_1207	gi_50196905_ref_NC_007530_2_	-	1170668	1170841	0.0	0.0	0.0
gene417	GBAA_0388	gi_50196905_ref_NC_007530_2_	+	407730	407981	0.0	0.0	0.0
gene5235	GBAA_5540	gi_50196905_ref_NC_007530_2_	-	5030977	5031930	0.0	0.0	0.0
gene4277	hemN	gi_50196905_ref_NC_007530_2_	-	4131347	4132483	0.0	0.0	0.0
gene1776	GBAA_1817	gi_50196905_ref_NC_007530_2_	+	1700956	1702200	0.0	0.0	0.0
gene944	GBAA_0901	gi_50196905_ref_NC_007530_2_	+	916012	917007	0.0	0.0	0.0
gene1432	GBAA_1446	gi_50196905_ref_NC_007530_2_	+	1368365	1369120	0.0	0.0	0.0
gene4861	GBAA_5137	gi_50196905_ref_NC_007530_2_	-	4665897	4666148	0.0	0.0	0.0
gene418	GBAA_0389	gi_50196905_ref_NC_007530_2_	+	408264	408845	0.0	0.0	0.0
gene4704	GBAA_4995	gi_50196905_ref_NC_007530_2_	-	4534643	4535209	0.0	0.0	0.0
gene1777	GBAA_1818	gi_50196905_ref_NC_007530_2_	+	1702454	1703833	0.0	0.0	0.0
gene4751	GBAA_5046	gi_50196905_ref_NC_007530_2_	+	4573990	4574220	0.0	0.0	0.0
gene4860	GBAA_5136	gi_50196905_ref_NC_007530_2_	+	4665028	4665867	0.0	0.0	0.0
gene4345	alaS	gi_50196905_ref_NC_007530_2_	-	4192645	4195287	0.0	0.0	0.0
gene3150	GBAA_3336	gi_50196905_ref_NC_007530_2_	-	3072739	3073071	0.0	0.0	0.0
gene945	GBAA_0902	gi_50196905_ref_NC_007530_2_	+	917027	918004	0.0	0.0	0.0
gene3973	malR	gi_50196905_ref_NC_007530_2_	-	3866968	3867999	0.0	0.0	0.0
gene3751	GBAA_3992	gi_50196905_ref_NC_007530_2_	-	3669086	3669679	0.0	0.0	0.0
gene419	GBAA_0390	gi_50196905_ref_NC_007530_2_	+	408912	410144	0.0	0.0	0.0
